sl_contract_id,pregunta_id,pregunta_aclaracion,respuesta_aclaracion
1691658,534610,estimado eq respecto numeral calificar soldadura ser conforme asme ser obligatorio presentar procedimiento certificado ensayo destructivo emitido porun ente persona natural competencia licencia aval acreditar inspector desoldadurar caso revisión soldador ejecutor obligado enviarinformación técnico soldador ser acreditado bajo asme favor aclaración?respecto punto caso oferente presentar ninguno tipo información desto cuál ser ación eq oferta,estimado oferente favor remitir aclaración nro
1691658,534611,estimado eq respecto numeral ser necesario presentar procedimiento pintura delfabricante favor aclarar caso oferente presentar documento ser causal derechazo oferta,estimado oferente favor remitir aclaración nro
1691658,534613,estimado eq respecto numeral relacionado procedimiento pintura delfabricante favor aclarar prueba requerir verificar cumplimiento puntoy documento requerir sustento eq pedir ninguno prueba verificación odocumento sustentación prueba aplicado proceso,estimado oferente favor remitir aclaración nro
1691658,534614,estimado eq respecto numeral favor definir nivel pureza cobre electrolíticocontenido rho máximo actualmente especificación ser escueto,estimado oferente pregunta ser procedente favor regir numeral especificación técnico ítem devanado documento denominado especificación técnico subasta inverso electrónico bien
1691658,534615,estimado eq respecto numeral favor aclarar cómo funcionario eq medir quel papel ser mayor cuál ser ación multa caso cómplice estacondición,estimado oferente pregunta ser procedente favor remitir numeral especificación técnico ítem grado polimerización finalizar proceso documento denominado especificación técnico subasta inverso electrónico bien
1691658,534616,estimado eq respecto numeral favor especificar indución máximo solicitado lacontratante,estimado oferente pregunta ser procedente favor remitir numeral especificación técnico ítem núcleo documento denominado especificación técnico subasta inverso electrónico bien
1691658,534618,señor empresa eléctrico quito numeral favor especificar indución máximasolicitado contratante,estimado oferente pregunta ser procedente favor remitir numeral especificación técnico ítem núcleo documento denominado especificación técnico subasta inverso electrónico bien
1691658,534619,ser posible tener ampliación plazo entrega oferta,estimado oferente aceptar petición cronograma proceso encontrar publicado portal compra público
1691658,534620,pago corespondiente indicar previo suscripción acto dentrega-recepción parcial pertinente poder limitar máximo mes partir laentrega transformador debido indicar posterior energización,estimado oferente favor regir indicado aclaración nro.
1691658,534621,técnico prueba transformador caso ser enviar directamtente fábricadeber realizar alguno tipo validación título universitario,estimado oferente caso título obtenido extranjero deber presentar copia título caso resultar adjudicado deber presentar título debidamente apostilado favor regir indicado aclaración nro.
1691658,534622,ser equipo gran porte garantizar viabilidad entrega equipo sitio,estimado oferente favor revisar numeral consideración entrega bien documento denominado especificación técnico subasta inverso electrónico bien
1691658,534623,existir tiempo mínimo operación ruc parte oferente finalidad decontar respaldo técnico soporte post venta ecuador,estimado oferente favor regir indicado documento habilitant
1691658,534624,estimado dado montaje transformador cargo departamento deconstrución empresa eléctrico quito favor confirmar tiempo máximo elmontaje ser considerar oferta cada transformador,estimado oferente favor remitir numeral metodología trabajo etapa actualización cronograma documento denominado especificación técnico subasta inverso electrónico bien
1691658,534625,estimado favor ratificar responsable supervisar cordinar montaje poder ser uningeniero ecuatoriano avalado fabricante,estimado oferente aceptar solicitud favor remitir aclaración nro
1691658,534634,estimado favor indicar dimensión aproximado base instalar lostransformador solicitado,estimado oferente base instalar transformador potencia ligado dimensión suministrar ingeniería detale contratista proceso contratación deber cumplir ítem dimensión máximo base cuba numeral especificación técnico documento denominado especificación técnico subasta inverso electrónico bien
1691658,534635,estimado favor indicar material envolvente pararayo serequierir,estimado oferente material pararayo suministrar deber ser goma siliconado polimérico estimado oferente favor remitir aclaración nro
1691658,534636,aclaracion,aclaración ver detale completo acta pregunta respuesta aclaración
1689929,534705,estimadospuedo participar solo item,estimado provedor deber participar total medicamento detalado especificación tecnica adquisición medicamento catalogado grupo sangre órgano formador sangre corespondiente primero requerimiento pac aprobado centro clínico quirúrgico ambulatorio hospital día norte tarqui presente proceso contratación poder calificar item
1730092,568404,estimado alguno certificado solicitar ser parte fabricante poder ser delmayorista nacional,certificado requerir deber ser emitir parte provedor poder soportar cualquiera parte ser mayorista nacional ofabricante respectivamente
1730092,568405,aclarar entrega unicamente ser sistema soce coreo,entrega oferta ser medio sistema oficial contratación público
1730092,568406,estimado realizar pago entrega contar fondo necesario,pago realizar entrega bien requerido previo presentacióndel acta entrega-recepción firmado administrador contrato encargadode bodego debido historial fotográfico realizado informe satisfación deladministrador contrato documentación respectivo parte provedor.los fondo disponible sustentar certificación presupuestario mismo adjuntar continuación
1716157,577464,buena tarde miembro comisión técnico favor aclarar cantidad puesto yadjuntar tdr presente proceso,responder señor oferente ser tres punto seguridad vigilancia detalar acontinuación requerir tres punto seguridad hospital básico aníbal gonzález álava dos punto puerta principal garito puerta interior ingreso ubicación cale chile entregrando centeno ricaurte calceta-manabí-ecuador centro salud maternoinfantil carlos morales locke punto puerta interior ingreso ubicación cale velascoibara leónida lor junín-manabí-ecuador anexan tdr presente proceso.agradecemos señor oferente pregunta
1716157,577465,saludo cordial estimado señor poder enviar oferta manera digital ser caso porfavor especificar direción coreo electrónico gracia,responder señor oferente forma entrega recepción oferta conformidad acircular nro sercop-sercop-c poder entregar oferta canal portal decompra público coreo electrónico presencialmente miembro comisión técnicasolicita ser enviar oferta archivo firmado electrónicamente coreo electrónicoinstitucional adquisiciones13d06@gmail.com coreo electrónico delprovedor registrado soce aceptar coreo conformidad acircular nro sercopsercop-c entidad permitir oferta ser enviar través servicio courier forma personal medio electrónico dealmacenamiento memorys cds etc ser recibir entidad ciudad calceta cale chile granda centeno ricaurte instalación hospital aníbal gonzález álava oficina secretaría ventanila único ser importante considerar firma
